Line#,Date,Rain ,Wind Speed ,Gust Speed ,Wind Direction ,Temperature ,RH ,Dew Point
821,03/24/23 17:35:00,0,8,15,124,75.881,81.36,69.809
822,03/24/23 17:40:00,0,6,12,138,75.881,81.509,69.863
823,03/24/23 17:45:00,0,7,15,131,75.688,81.807,69.781
824,03/24/23 17:50:00,0,9,17,125,75.572,82.303,69.845
825,03/24/23 17:55:00,0,7,14,131,75.572,82.097,69.772
826,03/24/23 18:00:00,0,7,15,129,75.65,82.429,69.966
827,03/24/23 18:05:00,0,7,15,119,75.65,82.42,69.963
828,03/24/23 18:10:00,0,7,19,129,75.457,82.937,69.958
829,03/24/23 18:15:00,0,6,12,125,75.457,83.001,69.98
830,03/24/23 18:20:00,0,7,17,119,75.379,83.388,70.041
831,03/24/23 18:25:00,0,5,10,119,75.264,83.917,70.114
832,03/24/23 18:30:00,0,6,14,126,75.109,84.244,70.077
833,03/24/23 18:35:00,0,8,15,122,74.684,85.753,70.182
834,03/24/23 18:40:00,0,6,12,121,74.684,86.39,70.4
835,03/24/23 18:45:00,0,6,15,115,74.337,87.004,70.266
836,03/24/23 18:50:00,0,8,16,128,73.951,88.357,70.34
837,03/24/23 18:55:00,0,7,14,118,73.681,89.131,70.329
838,03/24/23 19:00:00,0,7,14,112,73.565,90.025,70.509
839,03/24/23 19:05:00,0,6,14,115,73.719,90.385,70.779
840,03/24/23 19:10:00,0,6,14,114,73.758,90.478,70.847
841,03/24/23 19:15:00,0,7,12,111,73.719,90.564,70.837
842,03/24/23 19:20:00,0,7,17,114,73.874,90.575,70.993
843,03/24/23 19:25:00,0,6,12,114,74.26,89.659,71.075
844,03/24/23 19:30:00,0,6,14,111,74.414,88.524,70.852
845,03/24/23 19:35:00,0,8,18,111,74.414,88.582,70.871
846,03/24/23 19:40:00,0,9,15,118,74.183,88.322,70.556
847,03/24/23 19:45:00,0,7,14,115,74.26,88.806,70.793
848,03/24/23 19:50:00,0,8,16,114,74.221,88.478,70.646
849,03/24/23 19:55:00,0,8,15,114,74.26,88.826,70.8
850,03/24/23 20:00:00,0,8,14,111,74.414,88.533,70.855
851,03/24/23 20:05:00,0,7,12,117,74.453,88.55,70.898
852,03/24/23 20:10:00,0,8,14,121,74.569,88.545,71.011
853,03/24/23 20:15:00,0,7,16,122,74.684,88.208,71.013
854,03/24/23 20:20:00,0,9,17,118,74.8,87.478,70.882
855,03/24/23 20:25:00,0,8,19,122,75.457,87.14,71.414
856,03/24/23 20:30:00,0,7,16,119,75.765,86.297,71.43
857,03/24/23 20:35:00,0,9,19,125,75.688,86.226,71.33
858,03/24/23 20:40:00,0,9,20,128,75.881,85.599,71.304
859,03/24/23 20:45:00,0,9,17,124,75.881,85.997,71.441
860,03/24/23 20:50:00,0,6,14,122,75.804,86.082,71.395
861,03/24/23 20:55:00,0,9,17,129,75.804,86.366,71.492
862,03/24/23 21:00:00,0,8,16,121,75.843,85.972,71.395
863,03/24/23 21:05:00,0,9,19,132,75.843,85.708,71.304
864,03/24/23 21:10:00,0,8,16,135,75.765,85.968,71.317
865,03/24/23 21:15:00,0,9,17,133,75.65,86.151,71.266
866,03/24/23 21:20:00,0,9,17,140,75.611,86.088,71.207
867,03/24/23 21:25:00,0,10,20,135,75.457,86.308,71.131
868,03/24/23 21:30:00,0,8,16,125,75.534,86.499,71.272
869,03/24/23 21:35:00,0,8,19,136,75.611,86.372,71.304
870,03/24/23 21:40:00,0,8,15,138,75.688,86.027,71.262
871,03/24/23 21:45:00,0,9,18,132,75.688,86.065,71.275
872,03/24/23 21:50:00,0,8,16,133,75.881,85.876,71.4
873,03/24/23 21:55:00,0,9,17,136,75.997,85.844,71.502
874,03/24/23 22:00:00,0,8,17,139,76.152,85.144,71.412
875,03/24/23 22:05:00,0,11,21,140,75.881,85.521,71.277
876,03/24/23 22:10:00,0,9,17,142,75.997,85.597,71.417
877,03/24/23 22:15:00,0,10,21,139,75.959,85.84,71.463
878,03/24/23 22:20:00,0,10,17,147,76.074,85.478,71.452
879,03/24/23 22:25:00,0,10,20,146,76.074,85.647,71.51
880,03/24/23 22:30:00,0,10,20,156,76.229,85.512,71.615
881,03/24/23 22:35:00,0,10,21,157,76.383,85.048,71.606
882,03/24/23 22:40:00,0,9,17,156,76.267,85.002,71.476
883,03/24/23 22:45:00,0,10,19,153,76.229,84.965,71.426
884,03/24/23 22:50:00,0,10,23,147,76.19,84.701,71.296
885,03/24/23 22:55:00,0,9,15,157,76.152,84.846,71.309
886,03/24/23 23:00:00,0,9,18,159,75.881,85.103,71.132
887,03/24/23 23:05:00,0,8,16,164,75.92,85.173,71.195
888,03/24/23 23:10:00,0,9,18,157,75.92,85.222,71.212
889,03/24/23 23:15:00,0,8,15,157,75.843,85.223,71.136
890,03/24/23 23:20:00,0,8,16,160,75.843,85.107,71.096
891,03/24/23 23:25:00,0,10,16,156,75.534,85.327,70.869
892,03/24/23 23:30:00,0,7,14,153,75.65,85.415,71.013
893,03/24/23 23:35:00,0,8,15,153,75.379,85.759,70.866
894,03/24/23 23:40:00,0,8,17,147,75.341,85.805,70.844
895,03/24/23 23:45:00,0,8,12,154,75.186,86.041,70.774
896,03/24/23 23:50:00,0,7,16,142,75.148,86.151,70.773
897,03/24/23 23:55:00,0,8,15,156,75.148,86.326,70.833
898,03/25/23 00:00:00,0,9,17,146,75.032,86.572,70.803
899,03/25/23 00:05:00,0,9,18,159,74.955,86.6,70.736
900,03/25/23 00:10:00,0,9,15,154,74.916,86.787,70.762
901,03/25/23 00:15:00,0,7,12,154,74.878,86.81,70.732
902,03/25/23 00:20:00,0,7,12,157,74.839,86.752,70.674
903,03/25/23 00:25:00,0,7,12,154,74.762,86.929,70.658
904,03/25/23 00:30:00,0,7,12,156,74.607,87.201,70.598
905,03/25/23 00:35:00,0,6,11,156,74.491,87.398,70.551
906,03/25/23 00:40:00,0,6,11,153,74.453,87.517,70.553
907,03/25/23 00:45:00,0,6,14,156,74.337,87.643,70.481
908,03/25/23 00:50:00,0,7,14,159,74.298,87.89,70.526
909,03/25/23 00:55:00,0,7,12,154,74.144,88.128,70.454
910,03/25/23 01:00:00,0,5,12,166,74.144,88.179,70.47
911,03/25/23 01:05:00,0,7,12,153,73.912,88.481,70.343
912,03/25/23 01:10:00,0,6,12,159,73.797,88.678,70.294
913,03/25/23 01:15:00,0,5,11,159,73.758,88.734,70.274
914,03/25/23 01:20:00,0,6,10,147,73.565,89.114,70.21
915,03/25/23 01:25:00,0,5,10,153,73.449,89.233,70.134
916,03/25/23 01:30:00,0,6,11,152,73.295,89.439,70.05
917,03/25/23 01:35:00,0,5,9,156,73.256,89.616,70.07
918,03/25/23 01:40:00,0,5,10,157,73.256,89.874,70.154
919,03/25/23 01:45:00,0,7,11,156,73.333,89.824,70.214
920,03/25/23 01:50:00,0,7,14,163,73.217,89.796,70.09
921,03/25/23 01:55:00,0,7,11,160,73.256,89.769,70.12
922,03/25/23 02:00:00,0,6,15,160,73.256,89.934,70.174
923,03/25/23 02:05:00,0,6,11,157,73.256,89.796,70.129
924,03/25/23 02:10:00,0,6,10,163,73.256,89.973,70.186
925,03/25/23 02:15:00,0,6,11,160,73.179,90.097,70.151
926,03/25/23 02:20:00,0,6,11,159,73.063,90.034,70.016
927,03/25/23 02:25:00,0,5,10,164,73.14,90.005,70.082
928,03/25/23 02:30:00,0,5,11,150,72.947,90.14,69.935
929,03/25/23 02:35:00,0,5,11,159,72.947,90.298,69.987
930,03/25/23 02:40:00,0,5,11,164,72.87,90.52,69.983
931,03/25/23 02:45:00,0,3,10,159,72.716,90.536,69.835
932,03/25/23 02:50:00,0,6,14,164,72.6,90.707,69.776
933,03/25/23 02:55:00,0,5,9,160,72.6,90.89,69.835
934,03/25/23 03:00:00,0,3,10,160,72.484,90.871,69.714
935,03/25/23 03:05:00,0,3,8,153,72.407,91.046,69.694
936,03/25/23 03:10:00,0,2,7,153,72.33,91.247,69.683
937,03/25/23 03:15:00,0,3,8,154,72.291,91.383,69.688
938,03/25/23 03:20:00,0,3,8,160,72.252,91.502,69.688
939,03/25/23 03:25:00,0,2,6,152,72.252,91.527,69.696
940,03/25/23 03:30:00,0,3,8,157,72.214,91.653,69.698
941,03/25/23 03:35:00,0,5,10,154,72.136,91.71,69.64
942,03/25/23 03:40:00,0,3,8,154,72.136,91.878,69.694
943,03/25/23 03:45:00,0,3,7,160,72.175,91.907,69.741
944,03/25/23 03:50:00,0,3,7,156,72.136,92.006,69.734
945,03/25/23 03:55:00,0,3,7,154,72.175,92.103,69.804
946,03/25/23 04:00:00,0,3,9,160,72.136,92.184,69.791
947,03/25/23 04:05:00,0,6,11,159,72.059,92.218,69.725
948,03/25/23 04:10:00,0,5,11,163,72.098,92.424,69.829
949,03/25/23 04:15:00,0,3,9,167,72.059,92.459,69.802
950,03/25/23 04:20:00,0,5,9,171,72.059,92.564,69.835
951,03/25/23 04:25:00,0,5,8,167,71.982,92.772,69.825
952,03/25/23 04:30:00,0,5,11,170,71.866,92.781,69.713
953,03/25/23 04:35:00,0,2,7,180,71.789,92.937,69.685
954,03/25/23 04:40:00,0,3,9,175,71.789,93.198,69.767
955,03/25/23 04:45:00,0,5,10,173,71.75,93.198,69.729
956,03/25/23 04:50:00,0,5,9,177,71.635,93.429,69.687
957,03/25/23 04:55:00,0,6,11,173,71.596,93.646,69.717
958,03/25/23 05:00:00,0,3,10,174,71.557,93.87,69.748
959,03/25/23 05:05:00,0,3,9,163,71.519,94.162,69.801
960,03/25/23 05:10:00,0,3,9,170,71.519,94.31,69.847
961,03/25/23 05:15:00,0,6,10,166,71.557,94.53,69.954
962,03/25/23 05:20:00,0,3,11,167,71.557,94.534,69.955
963,03/25/23 05:25:00,0,5,9,170,71.48,94.638,69.911
964,03/25/23 05:30:00,0,3,8,180,71.519,94.734,69.979
965,03/25/23 05:35:00,0,3,10,178,71.48,94.743,69.943
966,03/25/23 05:40:00,0,6,12,181,71.442,94.73,69.901
967,03/25/23 05:45:00,0,5,9,183,71.442,94.707,69.894
968,03/25/23 05:50:00,0,6,9,173,71.519,94.707,69.97
969,03/25/23 05:55:00,0,3,8,164,71.442,94.702,69.892
970,03/25/23 06:00:00,0,5,8,166,71.519,94.882,70.025
971,03/25/23 06:05:00,0,2,6,159,71.48,94.804,69.962
972,03/25/23 06:10:00,0,3,7,161,71.519,94.949,70.045
973,03/25/23 06:15:00,0,2,6,149,71.442,94.969,69.975
974,03/25/23 06:20:00,0,2,6,170,71.442,95.045,69.998
975,03/25/23 06:25:00,0,1,7,181,71.326,95.055,69.886
976,03/25/23 06:30:00,0,2,7,187,71.326,95.129,69.909
977,03/25/23 06:35:00,0,3,7,181,71.287,95.138,69.873
978,03/25/23 06:40:00,0,2,6,177,71.326,95.293,69.959
979,03/25/23 06:45:00,0,3,8,174,71.249,95.293,69.883
980,03/25/23 06:50:00,0,3,9,170,71.326,95.267,69.951
981,03/25/23 06:55:00,0,3,8,175,71.249,95.496,69.945
982,03/25/23 07:00:00,0,2,7,175,71.326,95.476,70.016
983,03/25/23 07:05:00,0,2,6,170,71.287,95.558,70.003
984,03/25/23 07:10:00,0,2,8,184,71.249,95.686,70.004
985,03/25/23 07:15:00,0,2,6,183,71.21,95.663,69.958
986,03/25/23 07:20:00,0,1,6,181,71.326,95.714,70.089
987,03/25/23 07:25:00,0,3,8,183,71.21,95.796,69.999
988,03/25/23 07:30:00,0,1,3,178,71.326,95.766,70.105
989,03/25/23 07:35:00,0,1,3,173,71.364,95.833,70.164
990,03/25/23 07:40:00,0,1,3,191,71.326,95.901,70.146
991,03/25/23 07:45:00,0,0,5,181,71.287,95.901,70.108
992,03/25/23 07:50:00,0,1,5,212,71.249,95.944,70.083
993,03/25/23 07:55:00,0,1,5,191,71.21,96.025,70.069
994,03/25/23 08:00:00,0,0,6,174,71.287,96.02,70.144
995,03/25/23 08:05:00,0,1,5,197,71.287,96.117,70.174
996,03/25/23 08:10:00,0,1,5,201,71.326,96.121,70.214
997,03/25/23 08:15:00,0,0,3,185,71.364,96.217,70.282
998,03/25/23 08:20:00,0,0,2,187,71.249,96.107,70.133
999,03/25/23 08:25:00,0,0,5,184,71.326,96.107,70.21
1000,03/25/23 08:30:00,0,0,3,178,71.326,96.081,70.202
1001,03/25/23 08:35:00,0,0,3,191,71.326,96.043,70.19
1002,03/25/23 08:40:00,0,0,1,194,71.403,96.034,70.264
1003,03/25/23 08:45:00,0,0,1,197,71.442,96.057,70.31
1004,03/25/23 08:50:00,0,0,1,191,71.403,96.104,70.286
1005,03/25/23 08:55:00,0,0,0,161,71.442,96.249,70.368
1006,03/25/23 09:00:00,0,0,3,143,71.364,96.153,70.262
1007,03/25/23 09:05:00,0,0,3,121,71.364,96.139,70.258
1008,03/25/23 09:10:00,0,2,5,110,71.287,96.13,70.178
1009,03/25/23 09:15:00,0,1,5,139,71.249,96.168,70.151
1010,03/25/23 09:20:00,0,1,3,142,71.287,96.208,70.202
1011,03/25/23 09:25:00,0,1,5,161,71.403,96.158,70.302
1012,03/25/23 09:30:00,0,1,6,188,71.249,96.112,70.134
1013,03/25/23 09:35:00,0,1,5,197,71.21,96.107,70.094
1014,03/25/23 09:40:00,0,0,3,215,71.287,96.13,70.178
1015,03/25/23 09:45:00,0,0,2,218,71.326,96.098,70.207
1016,03/25/23 09:50:00,0,0,3,213,71.249,96.049,70.115
1017,03/25/23 09:55:00,0,0,3,199,71.171,96.071,70.044
1018,03/25/23 10:00:00,0,1,6,204,71.017,96.03,69.878
1019,03/25/23 10:05:00,0,1,6,213,70.862,95.981,69.709
1020,03/25/23 10:10:00,0,0,2,216,70.747,95.944,69.583
1021,03/25/23 10:15:00,0,1,6,226,70.631,95.993,69.482
1022,03/25/23 10:20:00,0,1,5,215,70.438,95.966,69.281
1023,03/25/23 10:25:00,0,1,6,212,70.361,95.958,69.202
1024,03/25/23 10:30:00,0,2,5,199,70.283,95.944,69.121
1025,03/25/23 10:35:00,0,1,5,205,70.245,95.93,69.078
1026,03/25/23 10:40:00,0,0,5,199,70.09,95.921,68.922
1027,03/25/23 10:45:00,0,1,5,197,70.052,95.956,68.894
1028,03/25/23 10:50:00,0,0,3,198,69.936,95.976,68.785
1029,03/25/23 10:55:00,0,0,2,219,69.859,95.975,68.707
1030,03/25/23 11:00:00,0,0,1,198,69.743,96.002,68.6
1031,03/25/23 11:05:00,0,0,1,198,69.704,96.027,68.569
1032,03/25/23 11:10:00,0,0,2,198,69.666,96.062,68.541
1033,03/25/23 11:15:00,0,0,2,198,69.666,96.104,68.554
1034,03/25/23 11:20:00,0,0,2,213,69.666,96.071,68.544
1035,03/25/23 11:25:00,0,0,2,208,69.55,96.091,68.435
1036,03/25/23 11:30:00,0,0,2,206,69.434,96.077,68.315
1037,03/25/23 11:35:00,0,0,2,211,69.357,96.091,68.242
1038,03/25/23 11:40:00,0,0,2,201,69.318,96.117,68.212
1039,03/25/23 11:45:00,0,1,5,204,69.357,96.173,68.267
1040,03/25/23 11:50:00,0,1,5,201,69.357,96.168,68.266
1041,03/25/23 11:55:00,0,2,7,212,69.473,96.182,68.385
1042,03/25/23 12:00:00,0,3,8,223,69.357,96.182,68.27
1043,03/25/23 12:05:00,0,5,9,218,69.202,96.226,68.129
1044,03/25/23 12:10:00,0,2,7,226,69.087,96.255,68.023
1045,03/25/23 12:15:00,0,2,8,218,69.009,96.272,67.951
1046,03/25/23 12:20:00,0,1,6,213,68.971,96.245,67.904
1047,03/25/23 12:25:00,0,1,3,211,68.855,96.272,67.797
1048,03/25/23 12:30:00,0,1,6,225,68.739,96.265,67.679
1049,03/25/23 12:35:00,0,0,2,227,68.623,96.341,67.587
1050,03/25/23 12:40:00,0,0,3,229,68.623,96.388,67.601
1051,03/25/23 12:45:00,0,0,2,232,68.546,96.359,67.515
1052,03/25/23 12:50:00,0,0,2,229,68.623,96.341,67.587
1053,03/25/23 12:55:00,0,0,2,227,68.662,96.542,67.686
1054,03/25/23 13:00:00,0,1,5,223,68.585,96.117,67.481
1055,03/25/23 13:05:00,0,0,3,222,68.546,96.347,67.512
1056,03/25/23 13:10:00,0,1,5,239,68.43,96.208,67.354
1057,03/25/23 13:15:00,0,1,5,240,68.546,96.242,67.48
1058,03/25/23 13:20:00,0,1,6,234,68.894,96.466,67.894
1059,03/25/23 13:25:00,0,2,5,233,68.932,96.136,67.833
1060,03/25/23 13:30:00,0,2,6,254,69.434,95.961,68.28
1061,03/25/23 13:35:00,0,1,5,244,69.666,95.109,68.251
1062,03/25/23 13:40:00,0,1,6,248,69.588,93.603,67.709
1063,03/25/23 13:45:00,0,2,6,253,70.206,91.673,67.716
1064,03/25/23 13:50:00,0,2,7,251,70.708,89.242,67.431
1065,03/25/23 13:55:00,0,2,7,247,71.133,83.923,66.069
1066,03/25/23 14:00:00,0,3,8,253,71.789,74.202,63.174
1067,03/25/23 14:05:00,0,3,7,253,72.831,70.347,62.657
1068,03/25/23 14:10:00,0,3,9,258,73.295,67.666,61.996
1069,03/25/23 14:15:00,0,3,7,253,73.642,64.808,61.104
1070,03/25/23 14:20:00,0,3,9,257,74.26,59.182,59.132
1071,03/25/23 14:25:00,0,3,7,254,74.839,57.687,58.957
1072,03/25/23 14:30:00,0,3,10,264,75.572,53.858,57.723
1073,03/25/23 14:35:00,0,6,10,268,75.92,46.873,54.204
1074,03/25/23 14:40:00,0,6,10,261,75.92,43.56,52.204
1075,03/25/23 14:45:00,0,5,9,260,76.229,40.006,50.18
1076,03/25/23 14:50:00,0,6,11,267,76.653,39.243,50.041
1077,03/25/23 14:55:00,0,6,11,258,76.924,36.164,48.091
1078,03/25/23 15:00:00,0,6,11,261,77.233,34.833,47.365
1079,03/25/23 15:05:00,0,5,10,253,77.58,34.676,47.55
1080,03/25/23 15:10:00,0,5,11,265,78.352,35.062,48.524
1081,03/25/23 15:15:00,0,8,15,278,78.198,30.178,44.417
1082,03/25/23 15:20:00,0,7,12,271,78.275,29.874,44.218
1083,03/25/23 15:25:00,0,5,10,258,78.468,29.938,44.441
1084,03/25/23 15:30:00,0,6,11,261,78.777,29.523,44.341
1085,03/25/23 15:35:00,0,3,8,253,78.893,30.231,45.064
1086,03/25/23 15:40:00,0,5,8,254,78.893,29.549,44.464
1087,03/25/23 15:45:00,0,6,10,248,79.008,28.432,43.555
1088,03/25/23 15:50:00,0,5,8,250,79.356,28.048,43.496
1089,03/25/23 15:55:00,0,3,7,258,80.012,29.207,45.122
1090,03/25/23 16:00:00,0,3,8,232,80.128,27.256,43.408
1091,03/25/23 16:05:00,0,5,9,263,80.051,29.998,45.859
1092,03/25/23 16:10:00,0,5,8,277,80.9,27.77,44.556
1093,03/25/23 16:15:00,0,5,10,286,81.479,26.18,43.505
1094,03/25/23 16:20:00,0,3,8,275,81.055,25.815,42.78
1095,03/25/23 16:25:00,0,3,9,274,81.827,24.785,42.373
1096,03/25/23 16:30:00,0,2,10,274,82.02,20.775,37.993
1097,03/25/23 16:35:00,0,3,8,292,82.367,23.2,41.113
1098,03/25/23 16:40:00,0,3,9,288,82.715,22.029,40.068
1099,03/25/23 16:45:00,0,5,9,267,82.174,18.798,35.585
1100,03/25/23 16:50:00,0,5,8,286,82.637,21.833,39.774
1101,03/25/23 16:55:00,0,5,9,284,82.715,19.895,37.463
1102,03/25/23 17:00:00,0,5,9,285,82.753,19.844,37.43
1103,03/25/23 17:05:00,0,3,8,271,83.062,20.125,38.041
1104,03/25/23 17:10:00,0,2,8,265,83.757,19.217,37.436
1105,03/25/23 17:15:00,0,2,8,261,83.834,20.024,38.547
1106,03/25/23 17:20:00,0,2,7,240,83.178,19.913,37.866
1107,03/25/23 17:25:00,0,3,8,305,83.603,17.932,35.56
1108,03/25/23 17:30:00,0,2,6,305,84.22,19.217,37.815
1109,03/25/23 17:35:00,0,2,9,232,83.41,18.599,36.324
1110,03/25/23 17:40:00,0,1,5,212,83.796,21.817,40.717
1111,03/25/23 17:45:00,0,2,6,275,85.224,18.801,38.075
1112,03/25/23 17:50:00,0,2,5,306,85.726,18.911,38.633
1113,03/25/23 17:55:00,0,2,8,300,85.571,19.24,38.949
1114,03/25/23 18:00:00,0,2,6,237,84.027,18.752,37.034
1115,03/25/23 18:05:00,0,2,6,220,84.568,19.171,38.038
1116,03/25/23 18:10:00,0,3,7,256,84.49,20.432,39.603
1117,03/25/23 18:15:00,0,2,7,250,84.954,20.394,39.936
1118,03/25/23 18:20:00,0,2,7,271,85.07,19.561,38.961
1119,03/25/23 18:25:00,0,5,8,284,85.263,18.573,37.797
1120,03/25/23 18:30:00,0,3,10,275,84.992,20.043,39.522
1121,03/25/23 18:35:00,0,6,9,292,85.147,18.389,37.449
1122,03/25/23 18:40:00,0,3,8,288,85.456,20.166,40.06
1123,03/25/23 18:45:00,0,2,7,226,84.761,19.231,38.274
1124,03/25/23 18:50:00,0,1,5,329,85.533,18.569,38.011
1125,03/25/23 18:55:00,0,1,5,334,87.695,19.1,40.494
1126,03/25/23 19:00:00,0,2,7,3,85.842,20.107,40.301
1127,03/25/23 19:05:00,0,3,7,0,85.34,21.709,41.868
1128,03/25/23 19:10:00,0,3,7,302,86.652,21.094,42.208
1129,03/25/23 19:15:00,0,5,8,358,84.915,20.247,39.719
1130,03/25/23 19:20:00,0,1,6,59,85.147,20.523,40.258
1131,03/25/23 19:25:00,0,2,10,338,86.575,19.785,40.487
1132,03/25/23 19:30:00,0,1,8,334,87.386,19.452,40.713
1133,03/25/23 19:35:00,0,3,7,4,85.726,19.731,39.722
1134,03/25/23 19:40:00,0,2,6,350,86.575,20.62,41.554
1135,03/25/23 19:45:00,0,1,6,338,85.301,20.578,40.454
1136,03/25/23 19:50:00,0,1,5,20,86.151,19.799,40.157
1137,03/25/23 19:55:00,0,2,7,126,87,19.85,40.92
1138,03/25/23 20:00:00,0,2,6,160,87.811,19.118,40.613
1139,03/25/23 20:05:00,0,3,7,55,85.263,20.505,40.33
1140,03/25/23 20:10:00,0,3,8,31,86.266,20.97,41.737
1141,03/25/23 20:15:00,0,2,6,8,86.807,19.959,40.902
1142,03/25/23 20:20:00,0,2,7,44,85.417,20.345,40.255
1143,03/25/23 20:25:00,0,1,6,42,85.958,22.564,43.386
1144,03/25/23 20:30:00,0,1,9,13,87.386,21.888,43.777
1145,03/25/23 20:35:00,0,1,5,256,87.579,20.581,42.332
1146,03/25/23 20:40:00,0,2,6,159,87.309,19.635,40.892
1147,03/25/23 20:45:00,0,2,6,157,87.502,19.768,41.224
1148,03/25/23 20:50:00,0,2,5,119,87.502,20.423,42.067
1149,03/25/23 20:55:00,0,1,5,131,87.926,19.767,41.569
1150,03/25/23 21:00:00,0,2,7,194,87.618,20.208,41.888
1151,03/25/23 21:05:00,0,1,3,187,88.274,20.436,42.719
1152,03/25/23 21:10:00,0,2,6,199,87.926,19.557,41.294
1153,03/25/23 21:15:00,0,2,6,145,87.579,20.272,41.938
1154,03/25/23 21:20:00,0,1,3,191,87.772,20.284,42.112
1155,03/25/23 21:25:00,0,0,3,131,88.158,18.892,40.589
1156,03/25/23 21:30:00,0,1,3,303,88.467,19.46,41.606
1157,03/25/23 21:35:00,0,2,5,330,88.853,19.149,41.504
1158,03/25/23 21:40:00,0,2,6,6,87.347,21.064,42.744
1159,03/25/23 21:45:00,0,5,10,18,86.189,20.856,41.531
1160,03/25/23 21:50:00,0,3,7,38,86.305,20.885,41.663
1161,03/25/23 21:55:00,0,3,8,38,86.807,20.638,41.768
1162,03/25/23 22:00:00,0,3,9,44,86.151,21.135,41.844
1163,03/25/23 22:05:00,0,1,3,11,87.232,20.285,41.67
1164,03/25/23 22:10:00,0,2,5,1,87.077,20.652,42.007
1165,03/25/23 22:15:00,0,0,3,336,87.849,21.036,43.123
1166,03/25/23 22:20:00,0,1,3,166,87.772,20.88,42.866
1167,03/25/23 22:25:00,0,2,6,39,87.116,20.678,42.072
1168,03/25/23 22:30:00,0,2,6,72,87.193,19.968,41.231
1169,03/25/23 22:35:00,0,2,6,87,87.038,21.009,42.421
1170,03/25/23 22:40:00,0,3,7,108,86.961,20.334,41.511
1171,03/25/23 22:45:00,0,2,7,88,86.73,20.732,41.823
1172,03/25/23 22:50:00,0,3,7,83,86.768,21.167,42.393
1173,03/25/23 22:55:00,0,3,6,117,87.154,21.012,42.52
1174,03/25/23 23:00:00,0,2,6,133,86.884,21.95,43.435
1175,03/25/23 23:05:00,0,2,5,154,86.807,20.51,41.606
1176,03/25/23 23:10:00,0,2,5,170,86.768,21.128,42.345
1177,03/25/23 23:15:00,0,1,5,185,86.807,20.586,41.703
1178,03/25/23 23:20:00,0,2,8,146,85.958,27.283,48.401
1179,03/25/23 23:25:00,0,3,8,125,84.645,31.431,51.077
1180,03/25/23 23:30:00,0,2,6,124,84.413,32.151,51.489
1181,03/25/23 23:35:00,0,5,9,112,83.216,33.358,51.445
1182,03/25/23 23:40:00,0,3,8,122,83.023,34.195,51.948
1183,03/25/23 23:45:00,0,5,9,143,82.406,34.612,51.736
1184,03/25/23 23:50:00,0,5,9,139,82.02,35.044,51.733
1185,03/25/23 23:55:00,0,2,8,128,82.058,35.387,52.031
1186,03/26/23 00:00:00,0,3,8,128,81.325,36.036,51.878
1187,03/26/23 00:05:00,0,2,5,128,80.939,36.965,52.229
1188,03/26/23 00:10:00,0,5,8,132,79.819,38.689,52.475
1189,03/26/23 00:15:00,0,2,7,126,79.472,39.901,53.006
1190,03/26/23 00:20:00,0,5,8,133,78.7,41.445,53.351
1191,03/26/23 00:25:00,0,3,8,135,78.275,42.675,53.768
1192,03/26/23 00:30:00,0,3,8,145,77.812,44.434,54.457
1193,03/26/23 00:35:00,0,3,8,129,77.271,46.334,55.117
1194,03/26/23 00:40:00,0,3,7,121,76.924,49.776,56.78
1195,03/26/23 00:45:00,0,3,7,147,76.19,53.803,58.267
1196,03/26/23 00:50:00,0,2,6,131,75.65,56.048,58.907
1197,03/26/23 00:55:00,0,3,8,128,74.762,62.306,61.051
1198,03/26/23 01:00:00,0,3,8,142,74.298,67.387,62.835
1199,03/26/23 01:05:00,0,3,8,139,73.874,70.083,63.548
1200,03/26/23 01:10:00,0,3,8,138,73.488,71.809,63.873
1201,03/26/23 01:15:00,0,2,7,129,73.179,72.413,63.816
1202,03/26/23 01:20:00,0,3,6,122,72.793,73.576,63.9
1203,03/26/23 01:25:00,0,3,8,139,72.484,74.839,64.089
1204,03/26/23 01:30:00,0,5,9,140,72.021,76.416,64.238
1205,03/26/23 01:35:00,0,2,7,135,71.982,76.913,64.387
1206,03/26/23 01:40:00,0,2,6,132,71.75,77.537,64.394
1207,03/26/23 01:45:00,0,2,5,138,71.557,78.016,64.383
1208,03/26/23 01:50:00,0,2,6,124,71.403,78.68,64.476
1209,03/26/23 01:55:00,0,2,6,129,71.171,79.065,64.391
1210,03/26/23 02:00:00,0,2,5,139,71.056,79.559,64.457
1211,03/26/23 02:05:00,0,2,5,154,71.094,79.417,64.443
1212,03/26/23 02:10:00,0,1,5,161,71.056,79.202,64.328
1213,03/26/23 02:15:00,0,2,5,159,70.901,79.528,64.296
1214,03/26/23 02:20:00,0,1,5,157,70.901,80.008,64.468
1215,03/26/23 02:25:00,0,1,5,154,70.669,80.362,64.369
1216,03/26/23 02:30:00,0,1,5,160,70.399,80.735,64.238
1217,03/26/23 02:35:00,0,2,5,159,70.168,81.312,64.216
1218,03/26/23 02:40:00,0,1,3,149,70.245,81.39,64.319
1219,03/26/23 02:45:00,0,0,2,173,70.322,81.244,64.343
1220,03/26/23 02:50:00,0,0,2,188,70.129,81.221,64.146
1221,03/26/23 02:55:00,0,0,3,181,70.129,81.12,64.111
1222,03/26/23 03:00:00,0,1,3,199,69.936,81.12,63.922
1223,03/26/23 03:05:00,0,1,3,202,69.782,81.207,63.802
